Barcode,Batch,Equipment,Ingested,Call Number,Title,Author,Imprint,BibId
30112125734928,LO_2020_08_26,,FALSE,748 M5649,Metaphor into form : the Rebecca and Jack Benaroya collection /,"Tacoma Art Museum,","Tacoma, Washington : Tacoma Art Museum, [2019]",99892630112205899
30112119177597,DS_2020_08_26,BC100,TRUE,720.973 W864sl,Slow manifesto : Lebbeus Woods blog /,"Woods, Lebbeus,","New York : Princeton Architectural Press, [2015]",99803817812205899
30112056258590,DS_2020_08_26,BC100,TRUE,BR305.3 .G73 2003,"The Protestant Reformation : belief, practice, and tradition /","Gray, Madeleine,","Brighton ; Sussex Academic Press, 2003.",99465329412205899
30112109447380,DS_2020_08_26,BC100,TRUE,738.3098 St72a2012,Art of the Andes : from Chávin to Inca /,"Stone, Rebecca,","London : Thames & Hudson, 2012.",99700215912205899
30112000536752,DS_2020_08_26,BC100,TRUE,720.108 H45T,Thermal delight in architecture /,"Heschong, Lisa.","Cambridge, Mass. : MIT Press, ©1979.",9937450212205899
30112117365004,LO_2020_08_28,,FALSE,DT449.Z24 J346 2014,Zanzibar : photographic journey : 50 years of the revolution /,"Jafferji, Javed,","Zanzibar : Gallery Publication, 2014.",99785702312205899
30112124641033,LO_2020_08_28,,FALSE,,Public space? : lost and found /,Public Space? Lost & Found (Symposium) (2014 : Massachusetts Institute of Technology),"Cambridge, MA : SA+P Press, MIT School of Architecture + Planning, [2017]",99836012812205899
30112053195134,LO_2020_08_28,,FALSE,636.3082094 W8508g,Genetic prehistory in selective breeding : a prelude to Mendel /,"Wood, Roger J.","Oxford [England] ; Oxford University Press, 2001.",99440954612205899
30112120533200,LO_2020_08_28,,FALSE,PS3568.U3615 L684 2016,Lovecraft Country : a novel /,"Ruff, Matt,","New York, New York : Harper, an imprint of HarperCollinsPublishers, [2016]",99799786712205899
30112057152198,LO_2020_09_11,,FALSE,869.1 Z17a,"Las aventuras, desaventuras y sueños de Adonis García, el vampiro de la colonia Roma /","Zapata, Luis.","México : Editorial Grijalba, 1979.",9935836112205899
30112063230566,LO_2020_09_11,,FALSE,271.7302 J613t,St. John of the Cross : songs in the night /,"Thompson, Colin P.","Washington, D.C. : Catholic University of America Press, c2003.",99459383012205899
30112085398540,DS_2020_08_28,BC100,TRUE,S494.5.I5 A56 2009,"Industrializing the corn belt : agriculture, technology, and environment, 1945-1972 /","Anderson, J. L.","DeKalb, Ill. : Northern Illinois University Press, c2009.",99574408812205899
30112125819349,DS_2020_08_28,BC100,TRUE,DS134.83 .T47 2017,"Three cities of Yiddish : St Petersburg, Warsaw and Moscow /","Ėstraĭkh, G.","Cambridge : Legenda, an imprint of the Modern Humanities Research Association, 2017.",99940991212205899
30112080033951,LO_2020_09_11,,FALSE,Q. 779.0973 B218l2005,Lewis Baltz /,"Baltz, Lewis,",Santa Monica : RAM 2005.,99530310812205899
30112004873011,DS_2020_08_31,BC100,TRUE,863 T27LV869,The complete poetry of St. Teresa of Avila : a bilingual edition /,"Teresa,","New Orleans : University Press of the South, 1996.",99403792412205899
30112000298833,DS_2020_08_31,BC100,TRUE,307.1216098 C498,Ciudades y políticas urbanas /,"Alessandrini, Horacio.","Quito : Red ""Ciudades"" 1992.",99388092312205899
30112122033431,DS_2020_08_31,,FALSE,307.12160986 B457l,Learning from Bogotá : pedagogical urbanism and the reshaping of public space /,"Berney, Rachel,","Austin : University of Texas Press, 2017.",99821228512205899
30112005285967,DS_2020_08_31,BC100,TRUE,951 F925,"From Ming to Chʻing : conquest, region, and continuity in seventeenth-century China /","Spence, Jonathan D.","New Haven : Yale University Press, 1979.",9933317112205899
30112003775274,LO_2020_08_31,,FALSE,865 V477DD543,Introducción a la lectura de la obra narrativa de Manuel Vázquez Montalbán /,"Díaz Arenas, Angel.","Kassel : Edition Reichenberger, 1995.",99392422312205899
30112083511110,LO_2020_08_31,,FALSE,Q. 770.8996073 W679r,"Reflections in Black : a history of Black photographers, 1840 to the present /","Willis, Deborah,","New York : WW Norton, ©2000.",99425077212205899
30112024439413,LO_2020_08_31,,FALSE,Q. 779.9979225 B218P,Park City /,"Baltz, Lewis,","Albuquerque : Artspace Press, c1980.",9953625112205899
30112058170439,LO_2020_08_31,,FALSE,DS734.7 .W46,Wen xian yu shi xue : gong he Chen Jiexian jiao shou qi shi song shou lun wen  i /,"Feng, Mingzhu.","Taibei Shi : Yuan liu chu ban shi ye gu fen you xian gong si, 2002.",99462248312205899
30112117185774,LO_2020_08_31,,FALSE,378.73 In891,Introduction to American higher education /,"Harper, Shaun R.,","New York, NY : Routledge, 2011.",99782177612205899
30112078931851,LO_2020_08_31,,FALSE,Q. 759.2 B132fbac,Francis Bacon : the violence of the real /,"Bacon, Francis,","London : Thames & Hudson, 2006.",99533448912205899
30112118979357,LO_2020_08_31,,FALSE,025.52 R2592232016,Reference and information services : an introduction.,"Smith, Linda C.,","Santa Barbara, California : Libraries Unlimited, [2016]",99815021712205899
30112108380707,LO_2020_08_31,,FALSE,307.1216098 P6932010,"Planning Latin America's capital cities, 1850-1950 /","Almandoz Marte, Arturo,","Abingdon, Oxon, [UK] ; Routledge, c2010.",99684862112205899
30112065739200,LO_2020_08_31,,FALSE,891.86 H857OA,Automat svět : výbor z povídek /,"Hrabal, Bohumil,","Praha : Mladá fronta, 1966.",99312752212205899
30112085107040,LO_2020_08_31,,FALSE,869.27 C111t:E2004,Three trapped tigers /,"Cabrera Infante, G.","[Normal Illinois] : Dalkey Archive Press, 2004.",99557579912205899
30112104728404,LO_2020_08_31,,FALSE,860.83 Si25,Siglo XXI : los nuevos nombres del cuento español actual /,"Pellicer, ón de Gemma.","Palencia : Menoscuarto, 2010.",99629159112205899
30112123619865,LO_2020_08_31,,FALSE,813 Ac48c,Call me by your name /,"Aciman, André,","New York, NY : Picador/Farrar, Straus and Giroux, 2017.",99909327812205899
30112123467133,LO_2020_08_31,,FALSE,N8232 .L34 2019,L'art et la race : l'Africain (tout) contre l'oeil des Lumières /,"Lafont, Anne,","Dijon : Les Presses du réel, [2019]",99902161712205899
30112112693806,LO_2020_08_31,,FALSE,PN1992.6 .S38 2009,Las imágenes del cambio : medios audiovisuales en la transiciones a la democracia /,"Seminario Internacional ""La Transición en España, Aspectos Cinematográficos y Televisivos"" 2009 : Madrid, Spain)","Madrid : Biblioteca Nueva, c2013.",99745985112205899
30112063467481,LO_2020_08_31,,FALSE,PR116 .R53 2003,Love and eugenics in the late nineteenth century : rational reproduction and the new woman /,"Richardson, Angelique,","Oxford ; Oxford University Press, 2003.",99463445812205899
30112104715823,LO_2020_08_31,,FALSE,PN3373 .O52 2011,On writing short stories /,"Bailey, Tom,","New York : Oxford University Press, 2011.",99629289412205899
30112124231546,LO_2020_08_31,,FALSE,270.60922 M386f,"Fatal discord : Erasmus, Luther, and the fight for the Western mind /","Massing, Michael,","New York, NY : Harper, an imprint of HarperCollinsPublishers, [2018]",99884498512205899
30112086955439,LO_2020_08_31,,FALSE,E221 .A475 2014,Our Declaration : a reading of the Declaration of Independence in defense of equality /,"Allen, Danielle S.,","New York : Liveright Publishing Corporation, a Division of W.W. Norton & Company, 2014.",99754756712205899
30112001430013,LO_2020_08_31,,FALSE,895.6108 K8292,Kokin wakashū : the first imperial anthology of Japanese poetry : with Tosa Nikki and Shinsen Waka /,"Ki, Tsurayuki,","Stanford, Calif. : Stanford Univ Press, 1985.",9984553312205899
30112049193649,LO_2020_08_31,,FALSE,305.420951 H86t,"Tales of translation : composing the new woman in China, 1899-1918 /","Hu, Ying,","Stanford, Calif. : Stanford University Press, ©2000.",99426173312205899
30112099201110,LO_2020_08_31,,FALSE,HQ1767 .H77512,"Fan yi de chuan shuo : Zhongguo xin nü xing de xing cheng, 1898-1918 = Tales of translations : composing the new woman in China, 1899-1918 /","Hu, Ying,","Nanjing Shi : Jiangsu ren min chu ban she, 2009.",99627413612205899
30112031008029,LO_2020_08_31,,FALSE,"PL755.6 .G45 v.18, 71",Tanizaki Jun'ichirō shū.,"Tanizaki, Junʼichirō,","Tōkyō : Chikuma Shobō, Shōwa 29-31 [1954-1956]",99735768012205899
30112086333710,LO_2020_08_31,,FALSE,865 R7102Op,El pais del miedo /,"Rosa Camacho, Isaac,","Barcelona : Seix Barral, 2008.",99571138412205899
30112052298053,LO_2020_08_31,,FALSE,364.1523082 F3492,Femicide in global perspective /,"Russell, Diana E. H.","New York : Teachers College Press, ©2001.",99434694512205899
30112041086379,LO_2020_08_31,,FALSE,DS885.5.K56 H83,Bei Yihui de ge ming qing jie : zai Zhong Ri liang guo cong shi ge ming de li cheng /,"Huang, Ziqin.","Taibei Shi Nangang : Zhong yang yan jiu yuan jin dai shi yan jiu suo, min guo 90 [2001]",99441675912205899
30112001336418,LO_2020_08_31,,FALSE,291.3501 SM61T,To take place : toward theory in ritual /,"Smith, Jonathan Z.","Chicago : University of Chicago Press, 1987.",99106646712205899
30112119039029,LO_2020_08_31,,FALSE,PQ6663.A74445 Z46 2016,El amor del revés /,"Martín, Luis G.,","Barcelona : Editorial Anagrama, septiembre 2016.",99815948712205899
30112124958809,LO_2020_08_31,,FALSE,501 M568M,"La méthode philosophique en histoire des sciences : textes, 1914-1939 /","Metzger, Hélène","Paris : Fayard, c1987.",99344668812205899
30112001602157,LO_2020_08_31,,FALSE,813 M325B,Burnt offerings.,"Marasco, Robert.","New York, Delacorte Press [1973]",991611812205899
30112123057397,LO_2020_08_31,,FALSE,305.9082 Sh313l,The language of light : a history of silent voices /,"Shea, Gerald,","New Haven : Yale University Press, [2017]",99853161412205899
30112058171387,LO_2020_08_31,,FALSE,NC1699.F4 A4 2001,Feng Zikai Hu sheng hua ji xuan /,"Feng, Zikai,","Taibei Shi : Shu lin chu ban you xian gong si, Minguo 90 [2001]",99462916112205899
30112120605099,LO_2020_08_31,,FALSE,PQ6672.A92 P53 2017,El pianista /,"Vázquez Montalbán, Manuel,","Madrid : Cátedra, 2017.",99825319412205899
30112116821155,LO_2020_08_31,,FALSE,HQ21 .S8126 2016,Human sexuality : diversity in contemporary America /,"Yarber, William L.","New York, NY : McGraw-Hill Education, [2016]",99888047912205899
30112108567691,LO_2020_09_01,,FALSE,320.1 F955o,The origins of political order : from prehuman times to the French Revolution /,"Fukuyama, Francis.","New York : Farrar, Straus and Giroux, 2011.",99652739312205899
30112123160480,LO_2020_09_01,,FALSE,S. K29595he,Hello universe /,"Kelly, Erin Entrada,","New York, NY : Greenwillow Books, an imprint of HarperCollinsPublishers, [2017]",99826570312205899
30112039682387,LO_2020_09_01,,FALSE,320.532 G762A1980,Antología /,"Gramsci, Antonio,","Mexico : Siglo Veintiuno, 1980.",9955116612205899
30112114430645,LO_2020_09_01,,FALSE,002.9 B78,The Broadview reader in book history /,"Mole, Tom,","Peterborough, Ontario : Broadview Press, [2014]",99764530612205899
30112112728230,LO_2020_09_01,,FALSE,305.896 P686b2013,Black picket fences : privilege and peril among the black middle class /,"Pattillo, Mary E.","Chicago : The University of Chicago Press, 2013.",99728268512205899
30112112689101,LO_2020_09_01,,FALSE,PQ6257 .U45 2013,Última temporada /,"Olmos, Alberto,","Madrid : Lengua de Trapo, c2013.",99743898912205899
30112072251041,LO_2020_09_01,,FALSE,422 W67k2005,New keywords : a revised vocabulary of culture and society /,"Bennett, Tony,","Malden, MA : Blackwell Pub, 2005.",99505792612205899
30112086336937,LO_2020_09_01,,FALSE,658.3124 W495h2009,Human resource development /,"Werner, Jon M.","Mason OH : South-Western Cengage Learning, c2009.",99574959912205899
30112080062703,LO_2020_09_01,,FALSE,780.8996073 Af833,African American music : an introduction /,"Burnim, Mellonee V.","New York : Routledge, c2006.",99526402712205899
30112066081453,LO_2020_09_01,,FALSE,BJ1588.C5 G83,Chu shi xuan jing /,"Guan, Zhong.","[Haikou] : Nan fang chu ban she, 2004.",99496059612205899
30112110631857,LO_2020_09_01,,FALSE,973 Am3514,American horizons : U.S. history in a global context /,,"New York : Oxford University Press, c2013.",99703804112205899
30112110645972,LO_2020_09_01,,FALSE,Q. 658.049 H55i 2013,International business : competing in the global marketplace /,"Hill, Charles W. L.,","New York : McGraw-Hill Irwin, [2013]",99730298312205899
30112109291846,LO_2020_09_01,,FALSE,Q. 709 Ad18a2011,Art across time /,"Adams, Laurie.","New York : McGraw-Hill, c2011.",99745263912205899
30112106426585,LO_2020_09_01,,FALSE,336.73 R722p 2010,Public finance /,"Rosen, Harvey S.","[Boston, MA], New York, NY, : McGraw-Hill/Higher Education, 2010.",99656551612205899
30112114639740,LO_2020_09_01,,FALSE,300.72 R733b2013,Beginning behavioral research : a conceptual primer /,"Rosnow, Ralph L.","Upper Saddle River, N.J. : Pearson, ©2013.",99756460012205899
30112119134853,LO_2020_09_01,,FALSE,170 Et371e2013,Ethical theory : an anthology /,"Shafer-Landau, Russ.","Chichester, West Sussex ; Malden, MA : Wiley-Blackwell, 2013.",99741226712205899
30112109451036,LO_2020_09_01,,FALSE,TR655 .C33713 2011b,Blind /,"Calle, Sophie.","Arles : Actes Sud, c2011.",99706585112205899
30112075455284,LO_2020_09_01,,FALSE,Q. 738.27 M692m,Meissen collector's catalogue /,"Mitchell, Laurence.","Woodbridge [England] : Antique Collectors' Club, c2004.",99508095412205899
30112003922827,LO_2020_09_01,,FALSE,296 L262O,Origen and the Jews : studies in Jewish-Christian relations in third-century Palestine /,"De Lange, N. R. M.","Cambridge ; Cambridge University Press, 1976.",9923612412205899
30112055843111,LO_2020_09_01,,FALSE,868 F3915Oa:SP,Agosto del 36 /,"Fernández Ferreiro, X.","Madrid : Alianza Editorial, c2001.",99451634812205899
30112025092278,LO_2020_09_01,,FALSE,495.615 V277i,An introduction to Japanese phonology /,"Vance, Timothy J.","Albany, N.Y. : State University of New York Press, ©1987.",99103674812205899
30112082667749,DS_2020_08_28,,FALSE,372.677 H298c,Crash course in storytelling /,"Haven, Kendall F.","Westport, Conn. : Libraries Unlimited, 2007.",99533285812205899
30112003301188,LO_2020_09_01,,FALSE,791.430952 OS4C,"Cinema, censorship, and the state : the writings of Nagisa Oshima, 1956-1978 /","Ōshima, Nagisa,","Cambridge, Mass. : MIT Press, [1992]",99338034812205899
30112103940331,LO_2020_09_01,,FALSE,709.52 G983a2010,Art of Edo Japan : the artist and the city 1615-1868 /,"Guth, Christine.","New Haven : Yale University Press, [2010]",99642707812205899
30112103776669,LO_2020_09_01,,FALSE,820.9 M244l,Literature and domestic travel in early modern England /,"McRae, Andrew.","Cambridge ; Cambridge University Press, 2009.",99618655312205899
30112052125090,LO_2020_09_01,,FALSE,412 C211m1948,"Meaning and necessity, a study in semantics and modal logic,","Carnap, Rudolf,","Chicago, Ill. : University of Chicago Press, [1947]",99114843812205899
30112084886479,LO_2020_09_01,,FALSE,271.9 L626,The life of Christina of Markyate /,"Fanous, Samuel,","Oxford ; Oxford University Press, c2008.",99557672012205899
30112086302186,LO_2020_09_01,,FALSE,865 L23Of,La fiesta en la habitación de al lado /,"Landa, Mariasun,","Donostia : Erein, 2007.",99562742812205899
30112117848124,LO_2020_09_01,,FALSE,DT324 .R48 2013,Revisiting the colonial past in Morocco /,"Maghraoui, Driss.","London ; Routledge, 2013.",99793784012205899
30112010439237,LO_2020_09_01,,FALSE,131.346 F89UES,Civilization and its discontents.,"Freud, Sigmund,","New York, WW Norton [1962, c1961]",99181912205899
30112067377595,LO_2020_09_01,,FALSE,149.96 B419p,Post-structuralism : a very short introduction /,"Belsey, Catherine,","Oxford ; Oxford University Press, 2002.",99451863412205899
30112050176673,LO_2020_09_01,,FALSE,305.9066 J181i,The invisibles : a tale of the eunuchs of India /,"Jaffrey, Zia.","London : Weidenfeld & Nicolson, 1997.",99431943712205899
30112098119339,LO_2020_09_01,,FALSE,LB2394 .N57,Fīrudowāku tankyūjutsu : kizuki no purosesu tsutaeru chikara /,"Nishikawa, Mugiko.","Kyōto : Mineruba Shobō, 2010.",99641054712205899
30112108919900,LO_2020_09_01,,FALSE,PS3563.U3954 A6 2013,Urban tumbleweed : notes from a tanka diary /,"Mullen, Harryette Romell.","Minneapolis, Minnesota : Graywolf Press, 2013, ©2013",99737635312205899
30112072294785,LO_2020_09_01,,FALSE,379.1110973 Sch6532,School choice and diversity : what the evidence says /,"Scott, Janelle T.","New York : Teachers College Press, c2005.",99508204112205899
30112098101980,LO_2020_09_01,,FALSE,PN1995.9.R98 S47,Okinawa gekieiga taizen /,"Sera, Toshikazu,","Okinawa-ken Naha-shi : Bōdā Inku, 2008.",99593656912205899
30112119090220,LO_2020_09_01,,FALSE,PQ6718.O82 A6 2015,El puto jefe /,"Rosa Camacho, Isaac,","[Madrid] : La Marea Ediciones, 2015.",99936440312205899
30112116084895,LO_2020_09_01,,FALSE,PQ6703.R84 M63 2015,Modelos animales /,"Cruz, Aixa de la,","[Madrid] : Salto de Página, [2015], ©2015.",99775320412205899
30112120667370,LO_2020_09_01,,FALSE,PQ6703.R84 L56 2017,La línea del frente /,"Cruz, Aixa de la,","Madrid : Editorial Salto de Página, [2017]",99845114212205899
30112084494597,LO_2020_09_01,,FALSE,ND1053 .M697 2011,"Monogatarie, kasen'e o kangaeru : hen'yō no kiseki /","Kuge, Hirotoshi,","Tōkyō : Musashino Shoin, 2011.",99739592212205899
